id.case,responsemode,mergeid,q1,q1a,q1b,q1bb,q1b_dk,q1c,q2,q2a,q2b,q2bb,q2b_dk,q2c,q3,q3a,q3b,q3bb,q3b_dk,q3c,q4a,q4b,q4c,q4d,q4e,q5a,q5b,q5c,q5d,q6,q7,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_8,q8_9,q8b,Q8a,q9a,q9b,q9c,q9d,q9e,q9f,q9g,q9h,q9i,q9j,q9k,q9l,q9m,q9n,q9o,q9p,q9.1,q10,q10a_oth,q10b,q11,q11a,q12,q12aa,q13a2,q13a3,q13ap,q13_sum,q14b,q14b2,q14b3,q14bp,q14_sum,q13_q14_sum,q15_hhold_1,q15_hhold_2,q15_hhold_3,q15_hhold_4,q15_hhold_5,q15_hhold_6,q15_hhold_7,q15_hhold_8,q15_hhold_9,q15_hhold_10,q15_hhold_11,q15_hhold_12,q16,q17,q18,q18_oth,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28a_1,q28a_2,q28a_3,q28a_4,q28a_5,q28a_6,q28a_7,q28a_8,q28a_9,q28a_10,q28a_oth,q28b,q29,q30_1,q30_2,q30_3,q30_4,q30_oth,q31_1,q31_2,q31_3,q31_4,q31_5,q32_1,q32_2,q32_3,q32_4,q32_5,q32_6,q32_7,q32_8,q32_9,q33,q33a,q33dk,q34,mins_activ_bkdwn,mins_any_bkdwn,activity_level,mins_total_activ,mins_total_any,lsoa_name,location,weight,inactive1,inactive2,walk10minsbr,cycle10minsbr,sports10minsbr,dayswalk_rbr,dayscycle_rbr,dayssport_rbr,ns_sec,ns_sec_summ,dep_children,no_dep_children,receive_oow_ben,low_income_fam,workage_ndc_bens,original_area_code,postcode_clean,postcode_lsoa21cd,postcode_lsoa21nm,postcode_ward24nm,postcode_lad24nm,postcode_lookup_status,area_interest_code,area_assignment_source,area_interest_name,broad_area_name,area_classification_changed,area_correction_reason,area_uncertainty_reason,area_classification_uncertain,area_validation_note
8edc8fc2-6c82-4d37-bbf3-f3afc31231de,1.0,4964.0,1.0,1.0,,40,,1.0,2.0,,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,8.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online NHS website,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,No,3.0,Non-binary,2.0,29,,3.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,,1.0,1.0,2.0,,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,Ex1 1st,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX4 2NA,3.0,3.0,2.0,40.0,40.0,12.0,1.0,1.106103,,,1.0,2.0,2.0,1.0,8.0,8.0,2.0,1.0,,1.0,2.0,2.0,2.0,12.0,EX4 2NA,E01019980,Exeter 005A,Exwick,Exeter,matched,12.0,authoritative_postcode_consensus,Exeter: Exwick - Farm Hill area,Exwick,False,,,False,
8f1eae85-6092-4cde-9418-ce78c910180a,3.0,1134.0,2.0,,,,,,2.0,,,,,,2.0,,,,,,5.0,5.0,5.0,3.0,5.0,8.0,7.0,7.0,9.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Don’t use any of them I do have COPD so exercise is rare,1.0,Female,1.0,60,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,1.0,1.0,10.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,EX2 5DR,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.573038,1.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,8.0,3.0,,1.0,1.0,2.0,1.0,4.0,EX2 5DR,E01020014,Exeter 013D,Priory,Exeter,matched,4.0,authoritative_postcode_consensus,Exeter: Burnthouse Lane area (Rifford Road),Wonford,False,,,False,
8f540f28-e8e0-4f08-b180-bab7e0cc9adf,2.0,9851.0,1.0,4.0,1,,,2.0,2.0,,,,,,2.0,,,,,,2.0,3.0,1.0,3.0,2.0,7.0,10.0,9.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,LED Exmouth,2.0,Male,1.0,38,,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,,1.0,2.0,3.0,,,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Home,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"3,600.00",,EX5 7JP,1.0,6.0,1.0,0.0,240.0,21.0,2.0,0.67796,1.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,3.0,2.0,1.0,,2.0,2.0,2.0,21.0,EX5 7JP,E01034624,East Devon 022A,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
8f751c6f-61ea-4d63-97af-9fe4de2c5916,1.0,8844.0,1.0,3.0,,15,,2.0,2.0,,,,,,1.0,3.0,1,,,1.0,1.0,1.0,1.0,1.0,2.0,9.0,7.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,The internet,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,,2.0,Male,1.0,35,,1.0,0.0,0.0,2.0,,2.0,,,,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,,1.0,2.0,2.0,,,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Home,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"5,500.00",,EX5 7FJ,6.0,6.0,3.0,180.0,225.0,21.0,2.0,0.67796,,,2.0,2.0,1.0,8.0,8.0,3.0,1.0,1.0,,,2.0,2.0,2.0,21.0,EX5 7FJ,E01034625,East Devon 022B,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
8fb3e713-0e60-4056-b77f-a598e31daf38,1.0,7890.0,1.0,7.0,1,,,2.0,2.0,,,,,,2.0,,,,,,2.0,4.0,4.0,2.0,4.0,8.0,8.0,8.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Friend,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,None,1.0,Female,1.0,79,,1.0,0.0,0.0,1.0,,1.0,,,,1.0,0.0,1.0,,,,,,,,,,,,,2.0,,8.0,,,1.0,3.0,3.0,4.0,,,9.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,2.0,EX1 3QA,1.0,7.0,1.0,0.0,420.0,19.0,1.0,0.547293,1.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,10.0,5.0,,,3.0,3.0,2.0,19.0,EX1 3QA,E01020039,Exeter 007D,Mincinglake and Whipton,Exeter,matched,19.0,authoritative_postcode_consensus,Exeter: Whipton - Leypark Road and Bramley Avenue area,Whipton,False,,,False,
8ff131ef-9015-4dd7-aab4-f5b50a30c82c,3.0,60821.0,1.0,7.0,4,0,,1.0,2.0,,,,,,2.0,,,,,,2.0,2.0,2.0,2.0,3.0,8.0,8.0,10.0,8.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,,1.0,Female,1.0,47,,1.0,1.0,1.0,2.0,,4.0,0.0,0.0,0.0,,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,,1.0,2.0,2.0,,,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Wonford,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX4 9BP,9.0,9.0,3.0,1680.0,1680.0,15.0,1.0,0.924037,,,1.0,2.0,2.0,7.0,8.0,8.0,7.0,3.0,,1.0,2.0,2.0,2.0,15.0,EX4 9BP,E01019990,Exeter 002A,Mincinglake and Whipton,Exeter,matched,15.0,authoritative_postcode_consensus,Exeter: Lancelot Road area,Beacon Heath,False,,,False,
902c88b3-21a5-425b-b575-7e97c8e4fef5,3.0,60753.0,1.0,7.0,1,30,,1.0,2.0,,,,,,2.0,,,,,,2.0,2.0,3.0,1.0,4.0,10.0,10.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,4.0,,2.0,Male,1.0,71,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,1.0,2.0,8.0,,,1.0,1.0,2.0,1.0,,,6.0,,,,,,,,,,,,Something has gone wrong here. No question and two missing from the sequence between 27 and 30.,,,0.0,0.0,1.0,0.0,"Don't work, retired, and no interest or ability to cycle whatsoever!",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"5,800.00",,EX4 1SR,8.0,8.0,3.0,630.0,630.0,13.0,1.0,0.741132,,,1.0,2.0,2.0,7.0,8.0,8.0,5.0,2.0,,1.0,2.0,2.0,2.0,13.0,EX4 1SR,E01019981,Exeter 012E,Exwick,Exeter,matched,13.0,authoritative_postcode_consensus,Exeter: Exwick - Redhills area,Redhills,False,,,False,
909a4cbe-6308-4f61-8ffd-7c9d18986a8d,2.0,9883.0,1.0,1.0,,30,,1.0,2.0,,,,,,2.0,,,,,,2.0,2.0,3.0,3.0,2.0,7.0,8.0,7.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,1.0,1.0,,1.0,Female,1.0,67,,1.0,0.0,0.0,2.0,,2.0,,,,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,8.0,,,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,EX5 7JR,3.0,3.0,2.0,30.0,30.0,21.0,2.0,0.286702,,,1.0,2.0,2.0,1.0,8.0,8.0,2.0,1.0,,,3.0,3.0,2.0,21.0,EX5 7JR,E01034624,East Devon 022A,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
90f9091c-46b4-4a7d-98fb-0954098c8366,1.0,8464.0,2.0,,,,,,2.0,,,,,,2.0,,,,,,1.0,1.0,3.0,3.0,1.0,8.0,8.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,,1.0,Female,1.0,62,,1.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,,2.0,,,3.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,EX5 7bd,1.0,0.0,0.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX5 7BD,1.0,1.0,1.0,0.0,0.0,21.0,2.0,0.286702,1.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,2.0,1.0,,1.0,2.0,2.0,2.0,21.0,EX5 7BD,E01034626,East Devon 022C,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
912233e3-9ca2-48af-8e90-10c6ba81df5d,1.0,373.0,2.0,,,,,,2.0,,,,,,2.0,,,,,,2.0,2.0,2.0,2.0,5.0,11.0,11.0,11.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,Female,1.0,66,,1.0,1.0,0.0,4.0,,5.0,,,,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,,1.0,1.0,2.0,,,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,Exeter  school,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX4 7JS,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.573038,1.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,5.0,2.0,,,2.0,2.0,2.0,2.0,EX4 7JS,E01019991,Exeter 002B,Mincinglake and Whipton,Exeter,matched,2.0,authoritative_postcode_consensus,Exeter: Beacon Heath area,Beacon Heath,False,,,False,
913c49b0-ea61-477b-9fef-d55c65f61961,2.0,9298.0,1.0,7.0,2,30,,1.0,1.0,2.0,1,,,1.0,2.0,,,,,,1.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,,,,2.0,Male,1.0,64,,1.0,0.0,0.0,2.0,,2.0,1.0,0.0,0.0,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,8.0,,,1.0,3.0,3.0,4.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX5 7GW,9.0,9.0,3.0,1170.0,1170.0,21.0,2.0,0.352829,,,1.0,1.0,2.0,7.0,2.0,8.0,7.0,3.0,1.0,,2.0,2.0,2.0,21.0,EX5 7GW,E01034624,East Devon 022A,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
914555a8-ca49-4a7e-8b75-798274cc835f,3.0,3628.0,1.0,3.0,0,45,,1.0,1.0,4.0,1,10,,1.0,1.0,5.0,0,30,,1.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Son,,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,,2.0,Male,1.0,63,,1.0,0.0,0.0,2.0,,2.0,,,,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,,1.0,1.0,3.0,,,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,Middlemoor,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX4 1LP,7.0,7.0,3.0,565.0,565.0,9.0,1.0,0.741132,,,1.0,1.0,1.0,3.0,4.0,5.0,2.0,1.0,,,2.0,2.0,2.0,9.0,EX4 1LP,E01019974,Exeter 012B,St Thomas,Exeter,matched,9.0,authoritative_postcode_consensus,Exeter: Cowick - Barley Farm Road area,St Thomas,False,,,False,
91503d67-2a1e-49f4-b5b2-3bb878f34198,1.0,3677.0,1.0,7.0,,30,,1.0,2.0,,,,,,2.0,,,,,,1.0,1.0,1.0,2.0,4.0,9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,On line,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,Male,1.0,64,,1.0,0.0,0.0,2.0,,2.0,,,,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,3.0,,,,,,,1.0,,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Exeter,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,EX4 1NG,6.0,6.0,3.0,210.0,210.0,9.0,1.0,0.741132,,,1.0,2.0,2.0,7.0,8.0,8.0,2.0,1.0,,,2.0,2.0,2.0,9.0,EX4 1NG,E01019974,Exeter 012B,St Thomas,Exeter,matched,9.0,authoritative_postcode_consensus,Exeter: Cowick - Barley Farm Road area,St Thomas,False,,,False,
91571d1b-6a5e-4379-a664-9297e385c6c9,2.0,5586.0,1.0,3.0,2,,,1.0,1.0,3.0,3,,,1.0,1.0,2.0,2,,,1.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,6.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,,5.0,3.0,2.0,1.0,2.0,3.0,,2.0,Male,1.0,59,,8.0,0.0,0.0,2.0,,2.0,0.0,0.0,2.0,,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,,1.0,2.0,1.0,,,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,Exeter,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX1 3AL,9.0,9.0,3.0,1140.0,1140.0,14.0,1.0,0.741132,,,1.0,1.0,1.0,3.0,3.0,2.0,7.0,3.0,1.0,,2.0,2.0,2.0,14.0,EX1 3AL,E01020036,Exeter 007B,Heavitree,Exeter,matched,14.0,authoritative_postcode_consensus,Exeter: Hamlins Lane and Honeylands area,Mincinglake,False,,,False,
919638a1-a5cb-43bb-8c22-78292e32d511,3.0,60521.0,1.0,2.0,,40,,2.0,2.0,,,,,,2.0,,,,,,2.0,3.0,5.0,5.0,5.0,7.0,7.0,7.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I wouldn’t as don’t want to be,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,,1.0,Female,1.0,42,,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,,,1.0,2.0,1.0,,,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,EX2 9,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,EX2 6BG,1.0,4.0,1.0,0.0,80.0,9.0,1.0,0.924037,1.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,2.0,1.0,1.0,,1.0,1.0,2.0,9.0,EX2 6BG,E01020010,Exeter 013B,Priory,Exeter,matched,3.0,reviewed_postcode_override,Exeter: Burnthouse Lane area (Poets),Wonford,True,,,False,
919e948e-cb07-44ae-88cb-5d2b2fb28e2b,3.0,7948.0,2.0,,,,,,2.0,,,,,,2.0,,,,,,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,Female,1.0,38,,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,1.0,1.0,10.0,,,1.0,1.0,2.0,1.0,,,9.0,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,EX1 3QB,1.0,1.0,1.0,0.0,0.0,19.0,1.0,0.924037,1.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,10.0,5.0,,1.0,1.0,2.0,1.0,19.0,EX1 3QB,E01020039,Exeter 007D,Mincinglake and Whipton,Exeter,matched,19.0,authoritative_postcode_consensus,Exeter: Whipton - Leypark Road and Bramley Avenue area,Whipton,False,,,False,
91e706a2-cd1e-4c5d-bdb2-a208a5833a7a,3.0,802.0,1.0,7.0,5,,,1.0,1.0,2.0,2,,,1.0,1.0,2.0,3,,,1.0,1.0,1.0,1.0,1.0,2.0,9.0,11.0,10.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Friends,,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,Boulder exe Quay climbing The climbing hangar,2.0,Male,1.0,42,,1.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,,1.0,1.0,3.0,,,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,EX2 5dw,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"5,000.00",,EX2 6AH,9.0,9.0,3.0,2700.0,2700.0,3.0,1.0,1.516186,,,1.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,3.0,EX2 6AH,E01020010,Exeter 013B,Priory,Exeter,matched,3.0,reviewed_postcode_override,Exeter: Burnthouse Lane area (Poets),Wonford,False,,,False,
920af694-f17c-4f94-9044-1eed0f9bea2b,1.0,3954.0,1.0,7.0,0,30,,1.0,2.0,,,,,,2.0,,,,,,3.0,3.0,3.0,2.0,2.0,6.0,5.0,4.0,9.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Na,1.0,Female,1.0,47,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,1.0,1.0,7.0,,,1.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,EX4 1RD,6.0,6.0,3.0,210.0,210.0,9.0,1.0,0.924037,,,1.0,2.0,2.0,7.0,8.0,8.0,3.0,2.0,,1.0,1.0,2.0,1.0,9.0,EX4 1RD,E01019974,Exeter 012B,St Thomas,Exeter,matched,9.0,authoritative_postcode_consensus,Exeter: Cowick - Barley Farm Road area,St Thomas,False,,,False,
923f6c16-d7eb-47ce-aad5-2aafe10d808c,1.0,1185.0,2.0,,,,,,2.0,,,,,,2.0,,,,,,2.0,3.0,5.0,2.0,5.0,7.0,7.0,9.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,No,1.0,Female,1.0,67,,1.0,0.0,0.0,2.0,,2.0,,,,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,8.0,,,1.0,1.0,1.0,3.0,,,5.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,Ifhusbands health got better he had a stroke,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX2 5LE,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.573038,1.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,3.0,2.0,,,2.0,2.0,2.0,4.0,EX2 5LE,E01020014,Exeter 013D,Priory,Exeter,matched,4.0,authoritative_postcode_consensus,Exeter: Burnthouse Lane area (Rifford Road),Wonford,False,,,False,
92ac1cdd-c707-48cc-a9ab-7cb8d3a16638,1.0,6092.0,1.0,3.0,,30,,1.0,2.0,,,,,,2.0,,,,,,2.0,2.0,1.0,2.0,1.0,9.0,9.0,9.0,10.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Neighbours,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,1.0,Female,1.0,70,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,1.0,2.0,8.0,,,1.0,1.0,2.0,2.0,,,8.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX4 9DS,4.0,4.0,2.0,90.0,90.0,15.0,1.0,0.573038,,,1.0,2.0,2.0,3.0,8.0,8.0,7.0,3.0,,1.0,2.0,2.0,2.0,15.0,EX4 9DS,E01019990,Exeter 002A,Mincinglake and Whipton,Exeter,matched,15.0,authoritative_postcode_consensus,Exeter: Lancelot Road area,Beacon Heath,False,,,False,
